framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Time,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,19,20506,1,6,15,23,93,257,
defects4j,Time,5,SF,0,31788,,10,15,27,21,49,
defects4j,Time,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,0,28989,,10,15,14,33,49,
defects4j,Time,8,SF,0,31344,,10,15,56,8,69,
defects4j,Time,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,0,33187,,10,15,0,50,61,
defects4j,Time,15,SH SF,23,28587,1,6,15,13,93,296,
defects4j,Time,16,SL SH SF,0,33280,,10,15,41,105,207,
defects4j,Time,17,SF,6,20133,1,6,15,23,20,49,
defects4j,Time,18,SF,6,21296,1,6,15,8,21,35,
defects4j,Time,19,SL SH SF,47,11835,1,6,15,15,18,233,
defects4j,Time,20,SF,45,22743,1,6,15,15,31,101,
defects4j,Time,22,SF,0,41397,,10,15,44,174,293,
defects4j,Time,23,SF,0,27555,,10,15,26,8,38,
defects4j,Time,24,SH SF,0,39785,,10,15,28,118,159,
defects4j,Time,25,SH SF,0,50597,,10,15,142,117,261,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,31086,,10,15,28,20,53,
