framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Time,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,19,20506,1,6,85,23,93,257,
defects4j,Time,5,SF,0,255488,,80,85,222,182,407,
defects4j,Time,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,0,245317,,80,85,120,246,382,
defects4j,Time,8,SF,0,246969,,80,85,432,83,567,
defects4j,Time,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,0,266981,,80,85,36,371,454,
defects4j,Time,15,SH SF,23,28587,1,6,85,13,93,296,
defects4j,Time,16,SL SH SF,29,92611,22,27,85,134,329,780,
defects4j,Time,17,SF,6,20133,1,6,85,23,20,49,
defects4j,Time,18,SF,6,21296,1,6,85,8,21,35,
defects4j,Time,19,SL SH SF,47,11835,1,6,85,15,18,233,
defects4j,Time,20,SF,45,22743,1,6,85,15,31,101,
defects4j,Time,22,SF,0,328082,,80,85,369,1495,2534,
defects4j,Time,23,SF,0,224142,,80,85,160,67,255,
defects4j,Time,24,SH SF,0,330789,,80,85,241,1006,1325,
defects4j,Time,25,SH SF,0,396657,,80,85,1059,1067,2195,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,264463,,80,85,181,226,432,
