framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Lang,1,SF,0,499535,,130,135,27,129,160,
defects4j,Lang,3,SF,0,495379,,130,135,31,111,144,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,378138,,130,135,442,81,539,
defects4j,Lang,6,SL SH SF,13,309995,86,91,135,659,259,2246,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,21,199993,45,50,135,492,326,1459,
defects4j,Lang,10,SF,0,440489,,130,135,526,181,766,
defects4j,Lang,11,SH SF,2,33065,1,10,135,69,57,149,
defects4j,Lang,12,SF,3,16412,1,6,135,9,6,18,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,39,22202,1,6,135,6,17,129,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,34,17371,1,6,135,20,12,103,
defects4j,Lang,17,SF,12,21832,2,7,135,24,5,41,
defects4j,Lang,18,SF,3,24978,3,8,135,1,7,11,
defects4j,Lang,19,SF,5,370286,119,124,135,384,73,470,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,40,21055,1,6,135,1,26,181,
defects4j,Lang,22,SF,8,25887,5,10,135,11,12,31,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,74,19329,1,6,135,18,7,122,
defects4j,Lang,25,SH SF,0,741152,,130,135,0,4361,5130,
defects4j,Lang,26,SL SH SF,42,21769,1,6,135,38,29,354,
defects4j,Lang,27,SF,3,106608,31,36,135,25,7,39,
defects4j,Lang,28,SF,10,19290,1,6,135,11,7,28,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,600121,,130,135,0,1652,2177,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,48,20602,1,6,135,14,12,234,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,7,22054,1,6,135,19,49,75,
defects4j,Lang,38,SL SH SF,1,20499,2,7,135,53,36,309,
defects4j,Lang,39,SH SF,20,20442,1,6,135,8,42,73,
defects4j,Lang,40,SH SF,27,30499,2,7,135,73,56,327,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,30,20933,1,6,135,13,15,58,
defects4j,Lang,43,SL SH SF,58,26107,1,6,135,12,69,243,
defects4j,Lang,44,SH SF,5,196200,54,59,135,134,183,339,
defects4j,Lang,45,SH SF,26,28692,1,6,135,30,61,200,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,386356,,130,135,65,318,395,
defects4j,Lang,49,SH SF,0,573801,,130,135,952,2639,7422,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,38,16615,1,6,135,7,22,104,
defects4j,Lang,52,SH SF,46,23457,1,6,135,47,52,215,
defects4j,Lang,53,SF,1,332084,101,106,135,50,61,139,
defects4j,Lang,54,SH SF,2,555921,116,121,135,502,1683,2414,
defects4j,Lang,55,SF,41,22866,1,6,135,24,88,174,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,55,22689,1,6,135,6,193,395,
defects4j,Lang,58,SH SF,12,20577,1,6,135,4,36,52,
defects4j,Lang,59,SL SH SF,40,21651,1,6,135,16,14,254,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,2,21502,1,6,135,9,5,309,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,373361,,130,135,138,58,208,
