framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Lang,1,SF,0,278439,,70,75,10,76,89,
defects4j,Lang,3,SF,0,263685,,70,75,20,58,78,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,204619,,70,75,227,45,283,
defects4j,Lang,6,SL SH SF,0,240478,,70,75,553,173,1781,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,21,199993,45,50,75,492,326,1459,
defects4j,Lang,10,SF,0,233518,,70,75,292,79,401,
defects4j,Lang,11,SH SF,2,33065,1,10,75,69,57,149,
defects4j,Lang,12,SF,3,16412,1,6,75,9,6,18,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,39,22202,1,6,75,6,17,129,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,34,17371,1,6,75,20,12,103,
defects4j,Lang,17,SF,12,21832,2,7,75,24,5,41,
defects4j,Lang,18,SF,3,24978,3,8,75,1,7,11,
defects4j,Lang,19,SF,0,212333,,70,75,221,49,275,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,40,21055,1,6,75,1,26,181,
defects4j,Lang,22,SF,8,25887,5,10,75,11,12,31,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,74,19329,1,6,75,18,7,122,
defects4j,Lang,25,SH SF,0,387909,,70,75,0,2352,2844,
defects4j,Lang,26,SL SH SF,42,21769,1,6,75,38,29,354,
defects4j,Lang,27,SF,3,106608,31,36,75,25,7,39,
defects4j,Lang,28,SF,10,19290,1,6,75,11,7,28,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,308072,,70,75,0,943,1244,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,48,20602,1,6,75,14,12,234,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,7,22054,1,6,75,19,49,75,
defects4j,Lang,38,SL SH SF,1,20499,2,7,75,53,36,309,
defects4j,Lang,39,SH SF,20,20442,1,6,75,8,42,73,
defects4j,Lang,40,SH SF,27,30499,2,7,75,73,56,327,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,30,20933,1,6,75,13,15,58,
defects4j,Lang,43,SL SH SF,58,26107,1,6,75,12,69,243,
defects4j,Lang,44,SH SF,5,196200,54,59,75,134,183,339,
defects4j,Lang,45,SH SF,26,28692,1,6,75,30,61,200,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,202087,,70,75,38,176,225,
defects4j,Lang,49,SH SF,0,309896,,70,75,480,1452,3894,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,38,16615,1,6,75,7,22,104,
defects4j,Lang,52,SH SF,46,23457,1,6,75,47,52,215,
defects4j,Lang,53,SF,0,228595,,70,75,31,31,85,
defects4j,Lang,54,SH SF,0,325728,,70,75,283,987,1401,
defects4j,Lang,55,SF,41,22866,1,6,75,24,88,174,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,55,22689,1,6,75,6,193,395,
defects4j,Lang,58,SH SF,12,20577,1,6,75,4,36,52,
defects4j,Lang,59,SL SH SF,40,21651,1,6,75,16,14,254,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,2,21502,1,6,75,9,5,309,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,197785,,70,75,69,20,95,
